name,symbol,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,timestamp,EMA,RSI,MACD
Klaytn,KLAY,3276942015.424046,5864120248.424047,,2020-03-30T00:00:00.000Z,237,75,0.2560969493760688,24952906.47500566,-35.0947,-0.47581144,3.8919828,17.00360777,60.79873026,100.1671851,118.58765565,839214853.4323648,0.0517,1501783306.4,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.25620794102860617,45.17170957358749,2.016554689920902e-05
Kava,KAVA,1023910890.0,1023910890.0,,2019-10-25T00:00:00.000Z,139,76,0.8000432405506975,19348337.29857901,4.8029,0.01262131,7.11486326,-6.61093347,2.16536636,36.31120257,29.09144042,819172986.4707488,0.0505,819172986.47,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.7823087105509589,83.759729644765,0.006682438634865173
Mina,MINA,1017592455.8400393,1104421852.8400393,,2021-03-02T00:00:00.000Z,123,77,0.7919414890255512,40094339.4191156,-28.4598,-0.49291295,4.82454788,9.12550307,30.45515655,118.78285102,111.97967946,805873684.6991282,0.0497,874637486.65,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.7871479626064689,53.117071184950554,0.000990305419085069
USDD,USDD,725332033.742248,725332033.742248,,2022-05-02T08:07:12.000Z,151,78,0.9894059328309132,44071767.86955722,-2.9707,-0.0822674,0.07033086,-0.39301421,-0.6620132,-0.95357711,-0.87541988,717647817.4568924,0.0442,717647817.46,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.9895990603523986,45.26626685075484,7.846325554927702e-05
Frax Share,FXS,75495206.6099201,99681495.5911336,,2020-09-08T00:00:00.000Z,227,79,9.359417996229237,38585810.82027941,6.2717,-0.0365077,10.04936295,7.3596447,26.41319655,61.82075969,76.28965446,706591195.3739306,0.0435,932960783.73,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,9.13171109339766,79.4149193891802,0.09935023253293984
Bitget Token,BGB,1400000000.0,2000000000.0,2000000000.0,2021-07-29T00:00:00.000Z,12,80,0.5015108052479715,14709468.35640002,-17.0227,-0.1167391,2.14128977,-1.87843027,-10.29429476,17.74533258,12.75308126,702115127.3471601,0.0433,1003021610.5,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.5010324914555033,60.0447932654978,0.0015123314450177228
XDC Network,XDC,13884020389.65,37705012698.75,,2018-04-12T00:00:00.000Z,65,81,0.0498515843099839,19002961.87286242,4.5176,-0.05776842,3.14141108,-0.51068635,-5.43231947,3.60390777,-11.17020152,692140413.0161732,0.0426,1879654619.46,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.04938209068380508,83.8622526199065,0.00032661237826416695
Sui,SUI,1033262462.9330769,10000000000.0,10000000000.0,2022-07-12T08:03:11.000Z,183,82,0.6647511629821463,138913165.969728,-22.8801,-0.56882996,6.82226083,7.06488226,14.85232446,62.65483206,52.85978625,686862423.9005597,0.0423,6647511629.82,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.6525969973028577,67.30734254900094,0.004109184661454712
ApeCoin,APE,368593750.0,1000000000.0,1000000000.0,2022-03-17T12:26:36.000Z,340,83,1.8333808509408005,113558076.43267582,104.1237,0.19291066,14.50388617,13.58046136,30.25373749,70.93525279,66.47733559,675772723.0264606,0.0416,1833380850.94,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.7924840195915814,65.95721016070782,0.010350952315962614
Chiliz,CHZ,7655073479.973704,8888888888.0,8888888888.0,2019-07-01T00:00:00.000Z,406,84,0.0878682395193443,67475156.68011104,-9.3139,0.19179317,8.24005543,3.69552531,13.71340943,58.30129451,52.89402379,672637830.0765103,0.0414,781051017.87,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.08568516294852202,77.48698721636498,0.000740689609157727
eCash,XEC,19578367173092.0,19578367173092.0,21000000000000.0,2021-07-08T00:00:00.000Z,85,85,3.4201136083940144e-05,17600607.5601964,-25.1621,-1.11146226,5.32108815,2.5905152,10.0052691,42.89851348,45.84277736,669602399.988266,0.0413,718223857.76,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,3.421086436882581e-05,47.46472015133387,5.333582914417796e-08
Conflux,CFX,3551662295.6216908,5278164274.0,,2020-11-11T00:00:00.000Z,128,86,0.1859354821915305,52457216.93750318,15.1196,-0.88393462,6.68906073,-5.30696558,15.87364705,61.48194231,56.69458452,660380041.5178974,0.0407,981398019.37,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.18569473783052756,51.71091695379019,0.00047452617715090795
PancakeSwap,CAKE,263633149.33138025,388278170.2781238,750000000.0,2020-09-25T00:00:00.000Z,1228,87,2.4546401613807847,79687441.31742194,-20.2009,-0.13982019,2.35980012,1.78861813,11.60281147,119.8003721,111.91929738,647124516.2201036,0.0399,1840980121.04,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2.442120717268595,56.65094088353997,0.0033917789128401488
WOO Network,WOO,1777510036.9711494,2230434666.901858,,2020-10-23T00:00:00.000Z,250,88,0.3613124598404132,110246971.10231474,155.9818,6.99230491,33.81139805,54.81002439,51.58259907,106.34341132,122.22802363,642236523.8490698,0.0396,805883836.01,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.3236736473169465,85.27520499178024,0.01157660365525115
Arweave,AR,65454185.0,65454185.0,66000000.0,2020-05-27T00:00:00.000Z,102,89,9.533452634093198,37717950.1654148,59.3417,4.02202293,20.6325795,17.94953676,30.50471068,144.18196537,124.96007907,624004372.4006735,0.0384,629207873.85,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,8.963671829516393,78.96568591018774,0.18034530397735438
Pepe,PEPE,417481332889206.1,420689899999994.8,420690000000000.0,2023-04-17T06:18:08.000Z,310,90,1.4591367980414195e-06,123830460.6185183,1.0691,-1.08846298,7.96716785,0.30500382,26.09768211,118.21048112,118.9509795,609162375.3140203,0.0375,613844259.57,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.4380370366364637e-06,62.02324731331292,1.3094978852891582e-08
Terra,LUNA,604216325.931887,1004262701.0,,2022-05-26T12:47:26.000Z,139,91,1.0011895750823556,103747828.22457153,-2.4946,-0.35868262,4.80930816,-4.68603583,37.60494978,143.76537025,155.35975673,604935086.617568,0.0373,1005457346.89,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.0024067652321578,49.74224541154919,-0.0007768469808582257
Curve DAO Token,CRV,936369356.0,2050258055.962344,3303030299.0,2020-08-14T00:00:00.000Z,602,92,0.6423362407518365,70934105.2740185,-12.9659,-0.45153617,2.77477993,0.50539133,12.46184826,45.82918983,54.09641891,601463972.088258,0.037,2121656065.35,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.6389690672194936,54.69860586447111,0.0012455148615102551
aelf,ELF,712148344.40919,1000000000.0,1000000000.0,2017-12-21T00:00:00.000Z,96,93,0.8283791742127737,57314583.46056323,-22.4019,-0.45378336,3.42943496,38.17419604,106.19854066,146.80520927,135.30226039,589928857.4586788,0.0364,828379174.21,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.8638769360256948,36.53774694429952,-0.009494086476124708
Gnosis,GNO,2589588.0,3000000.0,3000000.0,2017-05-01T00:00:00.000Z,165,94,226.81611955333543,11399894.33522542,13.9444,0.25798859,4.64114537,13.00436703,32.28274493,142.96599719,126.50854969,587360301.4018829,0.0362,680448358.66,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,225.46129363564023,58.40708632537522,0.04279200897715896
Osmosis,OSMO,492590761.0,587378721.0,1000000000.0,2021-09-30T16:58:27.000Z,219,95,1.1912522243924433,51711334.52195165,-30.5661,-0.68515303,19.16077355,60.65353556,92.18997318,374.85704889,263.1474299,586799839.7564164,0.0362,1191252224.39,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.1227278406782004,89.11584995366177,0.029177886195654423
Oasis Network,ROSE,6713599876.0,10000000000.0,10000000000.0,2020-11-12T00:00:00.000Z,105,96,0.0861084603031095,38736625.84283259,-6.2473,-0.12128838,10.56535119,7.56007595,22.19694089,112.96594333,115.54255365,578097748.413507,0.0356,861084603.03,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0849237109941192,67.720042801299,0.0006944523446506534
Rocket Pool,RPL,19916752.6973577,19916752.6973577,,2018-07-17T00:00:00.000Z,119,97,28.37430768102804,5637497.87577712,3.299,-0.38765886,6.98147186,-2.74450488,-1.40642581,41.10616001,28.44983728,565124069.0417725,0.0348,565124069.04,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,27.88249060227908,67.50443335143166,0.17598924877181332
Sei,SEI,2175000000.0,10000000000.0,,2023-08-14T07:35:00.000Z,104,98,0.2537252583808091,170065849.8744894,23.0049,-0.68653355,11.84702591,-8.62523398,64.56269197,145.85843567,115.56753505,551852436.9782599,0.034,2537252583.81,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.25321804960643485,52.60418920185019,0.0006819049219930484
Fetch.ai,FET,824091047.0053011,1152997575.0,,2019-03-02T00:00:00.000Z,201,99,0.6692477789777778,261461459.48130265,-4.9523,-1.30075207,12.96663644,32.10177988,77.02404208,213.79699868,190.74676821,551521102.8837693,0.034,771641066.24,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.660357612651211,61.23643000848062,0.009203808951684822
dYdX (ethDYDX),ETHDYDX,183765523.0,1000000000.0,,2021-08-03T00:00:00.000Z,283,100,2.9778707008158736,146001611.3927183,-24.1815,-1.11924861,8.73096693,2.00458821,-6.53497463,62.03364894,53.18318278,547229966.7618055,0.0337,2977870700.82,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,2.91212388119623,71.18621077688114,0.03601127624148859
Blur,BLUR,1153415714.4216132,3000000000.0,,2023-02-13T15:07:24.000Z,173,101,0.4691883171610457,115691165.38903826,-12.1094,-0.54571846,6.37311498,-2.905133,36.00260203,183.81391194,170.50895248,541169178.036582,0.0333,1407564951.48,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.46149522003296356,60.62383190911154,0.0033131674769166786
Flare,FLR,30527294463.396137,100559787198.0,,2020-12-11T00:00:00.000Z,62,102,0.0172130527541235,22019942.52074222,46.3164,-0.02727741,7.32221006,22.23201598,58.41473377,86.58348172,54.42501911,525467930.039101,0.0324,1730940921.98,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.01729703722144437,50.59848468454491,-3.2557852748950344e-05
Tether Gold,XAUt,246524.0,246524.0,,2020-02-07T00:00:00.000Z,60,103,2039.008316997256,5220033.4160636,35.959,0.07366084,2.69526718,0.18331828,4.61771243,5.54722511,6.31596201,502664486.3394316,0.031,502664486.34,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2035.4613141152345,71.07942768721152,1.7531499584215453
Zcash,ZEC,16328268.75,16328268.75,21000000.0,2016-10-29T00:00:00.000Z,325,104,30.771871340666223,71980024.28525528,8.0901,-0.57739317,2.46772493,-3.61832285,4.94199801,23.23562558,20.89041934,502451385.1908209,0.031,646209298.15,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,30.657077639597365,56.33120114401763,0.06334984096642415
Trust Wallet Token,TWT,416649900.0,999668148.0,1000000000.0,2020-07-30T00:00:00.000Z,201,105,1.2004615749632652,20704271.44246384,-5.1966,-0.55264493,5.18251617,1.62377109,-1.37789088,7.39693854,51.99930001,500172195.1622869,0.0308,1200461574.96,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,1.1967027390995206,55.60475410257121,0.00234375620113636
Casper,CSPR,11611554732.0,12228912367.0,,2020-07-21T00:00:00.000Z,56,106,0.0426963949975702,8763873.31913937,-22.5949,-0.45609815,2.83978298,2.52074722,22.86824264,39.81355873,30.78313468,495771527.3733774,0.0305,522130472.81,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0423140827500828,58.78847187133722,0.00011270807803039767
Akash Network,AKT,223083630.688125,223083630.688125,388539008.0,2020-10-16T00:00:00.000Z,55,107,2.200966166287292,8703465.62870892,-7.8508,-3.81050614,14.42494048,33.50567205,126.06772654,154.02051416,151.63837683,490999523.39709264,0.0303,855161210.89,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,2.208975796999102,53.39429738444102,0.029993142383442528
Nexo,NEXO,560000011.0,1000000000.0,1000000000.0,2018-05-01T00:00:00.000Z,117,108,0.8698854801873841,4118741.72240275,23.4223,-0.35113955,4.83445242,5.20616106,18.93295498,66.13503478,56.57643299,487135878.4736754,0.03,869885480.19,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.8645937918392465,64.12045670399885,0.002354401609760415
Gas,GAS,65493535.0,65493535.0,,2017-07-06T00:00:00.000Z,99,109,7.260367015403515,24603276.30938137,-33.6246,-0.36879027,3.7550719,-5.61397626,-11.38617327,215.50711171,212.74772289,475507101.23617566,0.0293,475507101.24,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,7.212341577229777,57.540708995368135,0.0178372877978088
GateToken,GT,99146898.5085464,300000000.0,,2019-08-20T00:00:00.000Z,27,110,4.7799934009799605,1593182.95607296,-8.617,0.48222438,2.40783091,12.35951742,17.00724966,30.79757908,22.23636959,473921520.59848166,0.0292,1433998020.29,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,4.729245850711408,77.01679197562983,0.016566508849606976
GMX,GMX,9277644.97357211,9695991.53314323,,2021-09-13T12:11:50.000Z,297,111,49.52186768279852,22721301.21104111,-18.4118,-0.36530214,6.44270982,-1.8659284,-4.52927874,40.0311914,59.0377212,459446306.7892189,0.0283,480163609.76,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,48.77009136547764,69.55812230928063,0.3005941214353314
Astar,ASTR,5400891658.0,8308278445.0,,2021-10-19T09:53:03.000Z,82,112,0.0847625397321901,49292664.68923388,31.7716,-0.09797446,8.73814699,21.79608848,24.34097903,99.73644917,67.33912074,457793293.75047904,0.0282,704230781.8,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.0853216089469557,47.88735709843022,-0.0001856354046084474
Axelar,AXL,502640681.14929,1122570217.072346,,2022-02-02T02:48:14.000Z,68,113,0.9107054434803122,32253988.31931832,10.0924,-0.92271695,7.41144312,13.90724035,115.62760153,185.53652887,161.98836355,457757604.4373104,0.0282,1022330807.38,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.90210541131865,55.35859132176757,0.0083775800501521
PAX Gold,PAXG,225445.587,225445.587,,2019-09-26T00:00:00.000Z,141,114,2014.6276789697847,8387570.4836977,10.7818,0.05230137,2.72375589,-0.40736774,4.46896269,4.35047015,5.8607096,454188919.67179066,0.028,454188919.67,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,2013.0776661931864,61.0634355283631,1.2904080705266097
Huobi Token,HT,162233844.0,203980445.0,500000000.0,2018-02-03T00:00:00.000Z,125,115,2.7478087636743256,15810858.91119749,-10.4456,-0.05627268,0.71771959,0.27767246,-3.64209816,18.0497538,15.36184405,445787578.3077734,0.0275,1373904381.84,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,2.746163791254137,48.12590637363146,-0.0001992705843023579
APENFT,NFT,990105682877398.0,999990000000000.0,999990000000000.0,2021-05-14T00:00:00.000Z,76,116,4.4737194766862513e-07,25153691.95265334,9.3956,0.5564111,3.92254238,10.56092771,41.1379247,46.66442028,45.32344034,442945507.7466357,0.0273,447367473.95,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,4.4235362336638124e-07,80.27431441884526,1.4737497492341723e-09
Siacoin,SC,55917564824.11138,55941885000.0,,2015-08-26T00:00:00.000Z,90,117,0.0078914400574162,9493601.80675101,-61.5677,-0.37333608,-0.66397528,32.47152537,90.1279437,169.58477647,174.85737542,441270110.96616447,0.0272,441462032.18,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.007937704058752628,33.83602558423733,-2.864429534137937e-05
1inch Network,1INCH,1122491492.4864528,1500000000.0,,2020-12-25T00:00:00.000Z,411,118,0.3765256575958117,31134720.04467067,-7.8,-0.32868298,4.82949266,0.00964954,7.03992956,52.45363832,54.32979113,422646847.3541658,0.026,564788486.39,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.3733212637739049,61.0857593520317,0.0010511606413677876
Zilliqa,ZIL,17372203179.0,18472535028.26453,21000000000.0,2018-01-25T00:00:00.000Z,296,119,0.023997529304186,36258310.56228518,-3.7228,-0.5718138,5.71654382,3.84485562,13.2587399,44.67449295,49.9133542,416889954.8663259,0.0257,503948115.39,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.023876337892310213,56.91338307629648,6.2033503943279e-05
SingularityNET,AGIX,1249802518.6960192,1364518502.35214,2000000000.0,2018-01-18T00:00:00.000Z,172,120,0.3328854204149691,69628325.97479786,14.7232,-0.79754545,10.0958717,9.06239767,40.43476874,100.41214468,83.95928498,416041036.8718117,0.0256,665770840.83,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.33460634515505744,50.655323099087376,0.000856400514815725
Compound,COMP,8046207.19620389,10000000.0,10000000.0,2020-06-16T00:00:00.000Z,432,121,51.10652351314729,44828910.15650123,-5.5021,-0.49384697,3.64667608,-0.03005087,-1.96565945,25.65743708,25.46956303,411213677.264449,0.0253,511065235.13,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,50.809232080748544,57.7674799022382,0.12992387343057743
Holo,HOT,172549784802.54092,177619433541.14133,,2018-04-29T00:00:00.000Z,174,122,0.002293241421541,32006476.67963345,61.3452,-0.40780594,12.63827446,15.58273137,49.77708545,98.66099029,119.61999684,395698313.7871806,0.0244,407324242.27,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.002276906896811,61.93797354223268,2.1689944055035618e-05
Dash,DASH,11579961.1570957,11579961.1570957,18900000.0,2014-02-14T00:00:00.000Z,397,123,33.91161079704248,62273015.487875,-4.4777,-0.31754874,4.76612998,3.47887635,8.01551466,32.9839354,31.52247398,392695135.8042991,0.0242,640929444.06,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,33.5358153432724,74.11141843000708,0.17453551559626135
Illuvium,ILV,3767377.29675883,7889583.35698762,,2021-03-08T00:00:00.000Z,141,124,103.47156844009332,31894584.78192874,1.9663,0.95356662,9.65857963,4.44550033,22.36227691,160.58526279,158.02037212,389816437.801235,0.024,816347564.29,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,100.95444310862648,89.2024553579253,0.8866443018639245
Pax Dollar,USDP,382560465.8206834,382560465.8206834,,2018-09-27T00:00:00.000Z,104,125,0.9984298507425312,2068756.66975004,-90.3993,-0.12743425,0.01887387,-0.05689082,0.1154285,0.05409532,0.37475297,381959788.7893382,0.0235,381959788.79,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.9991237633551203,41.36111310346885,-0.00026378423174722165
FLOKI,FLOKI,9508201773015.137,9934706615905.14,,2021-07-09T00:00:00.000Z,355,126,3.934977531420762e-05,21588191.09607947,-13.0102,-0.63004057,6.73480484,-0.5972264,10.95367569,116.10460198,148.96568629,374145603.4102962,0.023,390928473.15,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,3.912500804996474e-05,57.82589223827182,1.4661808947310546e-07
TerraClassicUSD,USTC,8973547295.870916,9781440381.313004,,2020-09-21T00:00:00.000Z,812,127,0.0412362431987477,67256252.04819545,-4.9443,-0.25960263,2.15578948,-9.38160447,213.28118391,259.9923689,228.10942621,370035378.6479981,0.0228,403349854.4,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.041068263927863266,55.54348622399735,5.120879794061339e-05
GMT,GMT,1368517554.1790037,5257217584.179004,,2022-03-09T12:47:15.000Z,269,128,0.2664559087461397,60911260.61039067,-6.3448,-0.54560141,4.80374059,-5.79460178,11.16221895,83.17727869,76.58306541,364649588.5338109,0.0225,1400816688.87,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.2658420818718966,53.16036909831017,0.0005258958016756687
Basic Attention Token,BAT,1490413700.9526055,1500000000.0,,2017-06-01T00:00:00.000Z,424,129,0.2441129460566568,39416181.49475516,11.3279,-0.03481749,5.40713936,2.20992608,8.62255268,38.85294336,42.50229282,363829279.3827457,0.0224,366169419.08,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.24229535177865502,70.87017616951584,0.0008465271251918982
Enjin Coin,ENJ,1000000000.0,1000000000.0,1000000000.0,2017-11-01T00:00:00.000Z,380,130,0.3542974925919792,27514981.76071597,-27.313,-0.54038844,10.39251699,3.60165669,27.94572943,67.40309453,59.01259432,354297492.5919792,0.0218,354297492.59,2023-12-14T13:00:00.000Z,2023-12-14T13:00:00,0.3483101306061719,74.53019313099873,0.003047585624074034
Loopring,LRC,1331682636.1413314,1373873397.4424574,1374513896.0,2017-08-30T00:00:00.000Z,309,131,0.2649628094127432,24550453.7330777,-11.8298,-0.57985778,9.90561579,10.82611965,18.01198745,58.43069958,49.04189604,352846372.51817507,0.0217,364195063.46,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.2607331381729487,71.84817179937396,0.002069803965185968
NEM,XEM,8999999999.0,8999999999.0,8999999999.0,2015-04-01T00:00:00.000Z,152,132,0.0387183154483704,6832769.9559503,-23.2751,0.05557952,6.00390507,-1.6617861,8.12666251,50.95844043,54.59418046,348464838.9966158,0.0215,348464839.0,2023-12-14T12:59:00.000Z,2023-12-14T13:00:00,0.03845531263894567,60.66909491715572,6.375895614774835e-05
